disasterNumber,state,incidentType,incidentBeginDate,incidentEndDate,ihProgramDeclared,paProgramDeclared
1085,PA,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1085,PA,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1084,WV,Snowstorm,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,0,1
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1065,OH,Severe Storm,1995-08-07T00:00:00.000Z,1995-08-18T00:00:00.000Z,0,0
1060,WV,Severe Storm,1995-06-23T00:00:00.000Z,1995-06-28T00:00:00.000Z,0,1
1060,WV,Severe Storm,1995-06-23T00:00:00.000Z,1995-06-28T00:00:00.000Z,0,1
1060,WV,Severe Storm,1995-06-23T00:00:00.000Z,1995-06-28T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,0
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,0
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1059,VA,Severe Storm,1995-06-22T00:00:00.000Z,1995-07-07T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,0
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,0
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,0
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,0
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1055,KY,Tornado,1995-05-13T00:00:00.000Z,1995-05-19T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1021,VA,Severe Storm,1994-03-01T00:00:00.000Z,1994-03-05T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1018,KY,Snowstorm,1994-02-09T00:00:00.000Z,1994-02-11T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1015,PA,Severe Storm,1994-01-04T00:00:00.000Z,1994-02-25T00:00:00.000Z,0,1
1014,VA,Snowstorm,1994-02-08T00:00:00.000Z,1994-02-12T00:00:00.000Z,0,1
1014,VA,Snowstorm,1994-02-08T00:00:00.000Z,1994-02-12T00:00:00.000Z,0,1
